TransactionID,CustomerID,ItemID,Quantity,TransactionType,RatePerGram,TotalAmount,TransactionDate,StaffID,BranchID
4067,214,99,5,Buy,55.983786562317576,19958.22,2024-10-29,39,4
4068,149,15,3,Buy,57.138394464363145,11481.39,2024-12-08,16,4
4069,598,38,3,Buy,67.75297633974091,8494.19,2024-07-04,38,1
4070,994,9,2,Sell,56.32686924125364,6583.48,2024-12-13,45,3
4071,420,60,1,Buy,64.5836623286166,1425.36,2024-10-26,30,2
4072,693,82,2,Buy,66.35515175254557,6762.92,2025-01-31,34,5
4073,343,23,2,Sell,58.423298249490315,5962.68,2024-12-23,1,5
4074,25,68,5,Buy,60.7317334458607,16358.09,2024-09-02,33,2
4075,731,33,1,Buy,60.60923943459137,175.16,2025-01-09,19,1
4076,905,80,3,Sell,65.27057110506163,12304.81,2024-12-13,22,5
4077,597,67,4,Sell,50.91102566459939,5323.26,2025-03-26,18,4
4078,361,53,1,Buy,51.83810029719291,3438.94,2024-10-27,38,1
4079,945,47,5,Sell,66.18698411546808,12062.58,2024-10-23,20,1
4080,27,90,2,Sell,53.91200693755719,3595.93,2024-08-08,10,5
4081,318,10,1,Sell,57.664243336347276,3219.39,2025-02-24,27,5
4082,762,22,1,Sell,59.33638068575845,1769.41,2025-03-07,26,5
4083,123,48,3,Sell,56.91538300760249,13205.51,2025-02-12,38,2
4084,890,90,1,Sell,60.11061298641338,2004.69,2025-02-17,50,3
4085,954,60,5,Sell,62.96813974984634,6948.53,2024-04-26,6,2
4086,426,82,3,Buy,51.144160717950854,7818.92,2024-11-16,37,1
4087,382,48,5,Sell,65.04454697317799,25152.73,2024-11-26,10,2
4088,174,84,4,Sell,64.22264408226012,4526.41,2025-01-21,1,2
4089,460,94,4,Buy,56.46580226748749,22482.42,2024-12-29,44,3
4090,19,83,1,Buy,61.14519483527796,3959.15,2025-03-23,45,2
4091,835,82,2,Sell,60.81459507485336,6198.22,2024-08-15,43,5
4092,147,84,1,Sell,64.43111521644947,1135.28,2024-04-26,27,3
4093,409,23,2,Buy,58.2615998330665,5946.18,2024-08-16,25,5
4094,283,26,1,Buy,55.5051234208228,4593.05,2024-07-29,33,5
4095,886,92,2,Buy,68.55325544857641,8363.5,2024-07-27,41,5
4096,736,91,2,Sell,67.94266512988683,13342.58,2024-04-12,10,3
4097,54,44,3,Sell,50.07155867231453,13130.26,2024-04-14,29,2
4098,741,40,3,Buy,50.987399123955946,8616.36,2025-01-05,44,2
4099,977,97,4,Buy,65.88480848127347,8804.85,2024-11-12,13,5
4100,95,40,1,Buy,57.31782916745958,3228.71,2024-09-08,30,4
4101,378,27,4,Buy,54.123450641532365,11993.76,2024-06-04,1,5
4102,271,95,3,Sell,63.103760142129474,6487.7,2024-05-03,12,1
4103,954,22,5,Buy,55.247919788812744,8237.46,2024-06-23,48,2
4104,965,10,3,Sell,65.4579604829959,10963.55,2024-06-25,4,2
4105,790,44,2,Buy,58.90941886657253,10298.54,2024-05-13,28,1
4106,57,65,5,Sell,68.07376863988807,18216.54,2025-03-27,34,2
4107,837,90,1,Sell,59.121465960730276,1971.7,2024-10-09,27,5
4108,977,90,1,Buy,62.763940386985595,2093.18,2024-12-21,39,5
4109,886,38,4,Sell,60.49491536049565,10112.33,2024-12-15,6,3
4110,483,36,1,Buy,57.69886142171205,2963.99,2024-12-14,34,5
4111,512,55,5,Buy,61.26772974755214,24451.95,2025-03-17,49,5
4112,57,49,5,Buy,66.25769934031374,7328.1,2024-11-19,25,4
4113,124,32,4,Sell,51.60476986354857,16802.51,2025-02-19,30,2
4114,305,46,1,Buy,56.373219854530994,3795.61,2024-04-23,28,3
4115,495,37,2,Buy,66.7992013592014,4760.11,2024-05-30,10,1
4116,526,35,3,Buy,50.25277691142108,3797.6,2024-10-20,28,5
4117,219,86,5,Sell,64.53694625366042,6363.34,2024-05-14,46,2
4118,292,66,3,Buy,67.71653038289698,4930.44,2024-10-10,21,2
4119,267,78,1,Buy,54.34510584644784,4380.76,2024-05-20,10,3
4120,688,83,4,Sell,59.37580448349135,15378.33,2024-09-11,42,4
4121,944,19,5,Buy,54.08199123436495,10015.98,2024-06-28,18,2
4122,320,64,1,Buy,55.925076693365426,4434.86,2024-06-17,27,5
4123,855,19,4,Sell,61.852540399823845,9164.07,2025-02-11,22,3
4124,847,50,2,Buy,60.241589896126925,11796.51,2025-02-04,11,3
4125,477,29,5,Buy,64.82653522092359,16462.7,2025-03-30,29,3
4126,238,31,1,Sell,59.99553950450692,3235.56,2024-06-12,13,2
4127,553,18,5,Buy,67.49373294263337,15550.56,2025-03-26,46,2
4128,132,54,5,Buy,57.512065990907914,25566.99,2024-11-15,23,4
4129,582,51,5,Buy,51.97485736920094,15259.82,2024-08-09,32,3
4130,338,79,2,Sell,54.75797503284351,2941.6,2025-03-19,33,1
4131,669,69,3,Sell,64.36806914540571,11792.87,2025-01-30,9,2
4132,73,62,2,Buy,57.15434016710438,4051.1,2024-08-20,37,2
4133,178,72,4,Buy,50.606110871483025,1437.21,2024-05-06,13,1
4134,333,73,4,Buy,64.83310129554114,18054.72,2024-08-12,2,1
4135,843,44,2,Sell,54.30440115430809,9493.5,2025-03-25,30,5
4136,576,19,5,Buy,53.02036785864226,9819.37,2024-06-06,22,4
4137,679,38,3,Sell,50.24754096168139,6299.53,2025-03-21,23,3
4138,688,9,5,Sell,55.95178576498537,16349.11,2024-07-04,45,2
4139,725,13,2,Buy,56.47614654578463,3036.16,2024-11-21,37,3
4140,430,100,3,Buy,69.10463863293674,9136.32,2025-02-07,25,3
4141,680,66,2,Sell,55.83785159310375,2710.37,2024-09-30,8,4
4142,748,50,1,Sell,69.00951181205016,6756.72,2024-08-27,9,2
4143,784,14,1,Sell,50.966606581271016,4501.88,2024-06-07,6,1
4144,514,49,4,Sell,64.79053850078756,5732.67,2024-12-09,31,2
4145,709,65,5,Buy,64.25981939867219,17195.93,2025-03-19,24,1
4146,407,27,2,Buy,60.39738015423203,6692.03,2024-04-21,35,1
4147,493,28,3,Sell,56.20269943549681,564.84,2025-02-03,21,5
4148,34,24,1,Buy,52.12476962305425,1621.08,2024-10-16,23,2
4149,584,100,1,Sell,66.22718962630516,2918.63,2024-12-23,32,3
4150,951,4,1,Buy,60.56590332579221,3796.27,2024-08-09,7,2
4151,124,15,1,Buy,50.174102441988275,3360.66,2025-02-03,15,4
4152,984,75,1,Sell,55.29664662349751,2720.04,2024-09-02,22,4
4153,592,91,2,Sell,51.8188019820427,10176.18,2024-09-13,39,4
4154,128,3,4,Sell,62.49918081064498,7662.4,2025-01-12,36,2
4155,635,51,5,Buy,53.68694708395341,15762.49,2024-12-03,19,5
4156,676,94,3,Buy,62.06748558558582,18534.59,2025-01-10,21,2
4157,915,15,3,Buy,51.61627206787769,10371.77,2025-01-06,18,5
4158,47,22,4,Buy,53.725024347130834,6408.32,2024-06-13,21,2
4159,417,51,2,Sell,51.771063664477644,6079.99,2024-08-06,6,1
4160,539,63,4,Buy,63.54253840348474,23721.7,2024-08-27,35,3
4161,833,10,2,Buy,62.0701976335219,6930.76,2024-12-15,12,5
4162,900,25,5,Buy,66.12911115793497,6510.41,2025-03-19,18,5
4163,51,85,2,Buy,53.18058967889784,6274.25,2024-10-31,4,3
4164,828,68,5,Buy,65.34548072175606,17600.81,2024-10-21,15,3
4165,359,67,4,Sell,68.69961020435697,7183.23,2024-06-05,6,3
4166,874,42,1,Buy,64.01654903085401,461.56,2024-07-11,12,5
4167,175,15,1,Sell,64.11788890769111,4294.62,2024-04-10,26,2
4168,534,45,1,Buy,64.02649054679428,5189.35,2024-05-15,38,2
4169,165,99,2,Buy,57.28294601879769,8168.55,2024-07-26,23,2
4170,12,50,4,Sell,54.30794645949125,21269.16,2025-01-19,3,3
4171,68,43,3,Sell,55.00536083156197,8577.54,2024-04-02,7,4
4172,617,63,3,Sell,59.604142402779026,16688.56,2024-05-26,27,1
4173,213,62,5,Sell,68.888607657803,12207.06,2024-12-20,42,2
4174,768,74,3,Buy,62.47652399893031,5321.13,2024-07-27,2,3
4175,740,83,4,Sell,59.483201505642015,15406.15,2025-03-15,32,4
4176,420,51,3,Buy,67.20315042859835,11838.51,2024-04-14,9,3
4177,92,50,5,Sell,62.13506592068893,30418.22,2025-03-19,13,3
4178,66,32,4,Buy,60.43895042614321,19678.92,2024-09-24,1,4
4179,159,81,1,Buy,53.810530884592204,219.55,2024-08-18,36,5
4180,997,90,5,Sell,55.64382784743309,9278.61,2024-10-25,37,1
4181,169,78,4,Buy,52.336468148375275,16875.37,2025-03-08,19,4
4182,606,83,4,Buy,50.5038852765394,13080.51,2025-01-19,4,4
4183,487,39,1,Sell,56.31378586288274,1860.61,2024-06-12,27,1
4184,344,41,4,Sell,61.21196705616683,2810.85,2024-04-13,16,3
4185,561,34,3,Buy,66.69790632514116,7635.58,2024-07-11,14,2
4186,873,61,2,Buy,67.65249950410207,2963.18,2024-07-23,14,2
4187,28,95,3,Sell,63.090026369063565,6486.29,2024-07-15,46,1
4188,43,4,2,Buy,52.353268933467064,6563.01,2024-08-19,20,1
4189,887,43,2,Sell,62.337830655235464,6480.64,2024-06-15,37,1
4190,604,80,2,Buy,53.2550386513107,6693.09,2024-08-19,50,1
4191,934,83,4,Sell,67.5227599373634,17488.39,2025-02-13,47,2
4192,152,8,1,Buy,66.97655025861987,2041.45,2024-08-28,1,1
4193,963,47,1,Sell,67.84973364156308,2473.12,2025-02-27,47,2
4194,544,62,1,Sell,57.7078653076946,2045.17,2024-08-17,38,5
4195,934,84,4,Sell,60.453041166138824,4260.73,2024-12-13,26,4
4196,365,53,4,Sell,65.18706446256671,17298.04,2025-02-03,25,2
4197,84,74,3,Sell,63.62579815769591,5419.01,2024-09-10,40,4
4198,751,12,5,Sell,66.18572232013965,32070.29,2025-01-12,22,4
4199,582,76,1,Sell,53.0934059168705,1351.76,2024-06-27,13,3
4200,157,10,2,Sell,57.09406117208577,6375.12,2024-05-17,44,1
4201,333,90,1,Buy,51.34766016829165,1712.44,2024-09-02,42,2
4202,596,82,3,Buy,50.63806468865562,7741.55,2024-08-22,4,5
4203,890,38,5,Buy,54.983554939544575,11488.81,2025-02-10,49,1
4204,608,69,2,Sell,60.20190983246499,7353.06,2025-02-07,12,1
4205,770,32,4,Buy,58.258032030000194,18968.82,2024-05-27,50,4
4206,968,16,4,Sell,69.03994591766346,19720.57,2024-08-18,5,4
4207,1000,83,5,Sell,55.24848012829031,17886.7,2024-05-29,13,4
4208,88,95,4,Sell,50.68672093248684,6948.14,2024-07-10,37,3
4209,228,83,3,Buy,52.16766181975994,10133.57,2024-07-29,16,1
4210,398,12,5,Sell,62.877110513898344,30467.1,2025-03-19,24,2
4211,691,56,5,Buy,65.01482861700468,25765.38,2024-09-12,43,3
4212,202,37,1,Buy,67.16954823786925,2393.25,2024-04-04,2,1
4213,917,56,3,Buy,53.45809635382326,12711.27,2025-02-26,47,1
4214,754,55,5,Sell,56.53301697846282,22562.33,2025-03-31,18,2
4215,525,60,4,Buy,58.65009661979705,5177.63,2024-12-28,47,2
4216,204,93,1,Buy,62.34574431463993,4081.15,2024-05-06,37,1
4217,405,34,5,Sell,69.93009728973735,13342.66,2025-03-30,7,2
4218,293,22,2,Sell,57.548384433092394,3432.19,2025-01-12,12,4
4219,870,16,5,Buy,51.19937995623377,18280.74,2024-08-07,23,4
4220,127,84,2,Buy,55.77805662904524,1965.62,2025-03-17,29,5
4221,767,3,2,Buy,52.08671120901131,3192.92,2024-10-07,47,2
4222,384,75,4,Buy,52.62404772686919,10354.31,2024-06-19,28,1
4223,129,34,2,Buy,65.11112585299288,4969.28,2024-08-13,29,4
4224,408,79,5,Sell,54.75250057276136,7353.26,2025-03-25,25,4
4225,930,67,3,Sell,67.51563202812541,5294.58,2024-12-17,49,4
4226,526,55,1,Buy,60.07022192321597,4794.81,2024-05-26,16,5
4227,560,37,1,Sell,60.39779090727097,2151.97,2024-04-06,29,5
4228,650,79,1,Buy,64.12216249832318,1722.32,2024-10-11,36,2
4229,383,44,2,Sell,58.81435533101768,10281.93,2024-12-31,25,2
4230,439,11,1,Buy,62.169040516973425,444.51,2024-10-28,37,2
4231,936,78,2,Sell,63.467471234012045,10232.23,2024-08-31,40,3
4232,106,17,3,Buy,59.6471206168132,780.18,2024-12-02,14,2
4233,277,44,5,Buy,63.166941812584945,27607.11,2024-11-18,9,3
4234,740,12,5,Buy,54.62950309305339,26470.73,2024-10-17,38,4
4235,215,43,4,Sell,55.71976952423917,11585.25,2024-11-24,29,4
4236,332,57,5,Buy,63.35649982409831,11195.09,2024-09-19,49,5
4237,378,78,5,Buy,67.26700148811278,27111.96,2025-02-05,27,1
4238,697,73,5,Sell,56.86683643263723,19795.35,2024-06-16,9,3
4239,596,60,3,Buy,64.1867823167676,4249.81,2024-05-10,23,2
4240,279,38,4,Sell,67.45497530936255,11275.77,2024-12-05,24,1
4241,867,68,5,Buy,67.69791936257141,18234.43,2025-03-15,12,1
4242,358,37,1,Sell,61.03321893763645,2174.61,2024-07-10,42,1
4243,531,84,2,Buy,51.75987198996297,1824.02,2024-05-18,13,5
4244,390,23,3,Sell,59.545882043312176,9115.88,2024-11-04,24,4
4245,359,32,3,Buy,57.40198625732755,14017.57,2024-10-25,4,2
4246,166,74,4,Sell,56.71307904429934,6440.34,2025-01-17,44,2
4247,935,64,5,Buy,60.65007841185205,24047.76,2024-10-23,15,3
4248,440,91,4,Buy,58.46467379740161,22962.59,2024-06-24,26,2
4249,221,12,2,Sell,51.550570787640794,9991.53,2024-11-17,45,2
4250,378,73,1,Sell,52.16642698867828,3631.83,2025-03-03,4,2
4251,616,95,3,Sell,61.56131465790183,6329.12,2024-09-30,19,1
4252,170,82,2,Sell,54.98797847039663,5604.37,2024-05-26,40,4
4253,695,62,1,Buy,56.8094057728643,2013.33,2025-01-16,47,5
4254,833,46,1,Sell,57.95600045102568,3902.18,2025-03-29,46,3
4255,45,15,4,Buy,69.01188650802166,18489.66,2025-01-23,31,3
4256,734,86,2,Sell,51.91283469971717,2047.44,2024-08-14,37,5
4257,910,30,1,Sell,64.21691774509314,2663.72,2024-09-07,44,4
4258,736,91,4,Buy,50.843487098319876,19969.29,2024-04-12,41,2
4259,113,15,2,Buy,65.55618203132796,8781.91,2024-04-04,32,4
4260,658,1,3,Buy,50.09210522046519,13227.32,2024-08-02,32,3
4261,380,100,3,Sell,65.123844538248,8610.02,2024-08-30,41,3
4262,698,73,1,Sell,50.65076807175598,3526.31,2025-03-25,23,2
4263,118,87,4,Buy,53.53498589458857,2755.98,2024-05-28,14,3
4264,201,42,1,Buy,58.20047234514357,419.63,2025-03-12,12,5
4265,190,31,2,Sell,58.23877610883102,6281.63,2025-01-09,8,2
4266,559,7,4,Sell,62.14311054366681,10611.56,2024-08-18,49,3
4267,961,100,4,Buy,59.23998979503419,10442.83,2024-10-10,35,2
4268,755,52,4,Sell,54.348515518482415,4428.32,2024-11-28,33,3
4269,185,47,2,Buy,62.55683355757903,4560.39,2024-10-07,16,3
4270,259,10,2,Buy,56.38532462966152,6295.99,2025-03-27,32,3
4271,287,8,2,Buy,55.15144659603122,3362.03,2024-12-13,45,3
4272,484,40,2,Buy,58.657318011063616,6608.33,2024-05-24,36,2
4273,740,16,2,Sell,52.46166167918941,7492.57,2024-05-06,20,5
4274,607,57,3,Sell,60.590088901076186,6423.76,2024-07-23,21,1
4275,211,14,1,Buy,51.097343032232736,4513.43,2024-11-14,5,1
4276,216,49,5,Sell,58.190571288924346,6435.88,2024-07-09,34,5
4277,558,30,3,Sell,53.63810539381202,6674.73,2024-10-21,41,1
4278,669,9,2,Sell,66.037639416597,7718.48,2024-09-19,28,5
4279,374,95,1,Buy,54.773615571876476,1877.09,2024-08-21,42,1
4280,670,56,2,Buy,65.30489411211677,10352.13,2024-10-05,7,2
4281,684,27,1,Sell,54.12650945539431,2998.61,2025-02-23,45,4
4282,737,12,1,Sell,63.25248422723094,6129.8,2024-09-26,47,3
4283,287,59,1,Buy,56.714564200953724,5175.77,2024-09-14,17,1
4284,199,95,3,Sell,50.184191782677054,5159.44,2025-03-21,22,1
4285,899,12,4,Sell,52.879087028054364,20498.05,2024-06-29,8,4
4286,732,71,5,Buy,62.13401020035608,789.1,2024-09-30,21,5
4287,866,67,1,Buy,54.56340765008171,1426.29,2025-02-11,25,5
4288,180,36,4,Sell,52.388308025384546,10764.75,2024-10-29,16,5
4289,820,15,3,Buy,55.66417839611474,11185.16,2024-06-01,35,1
4290,688,17,2,Buy,54.64143808961266,476.47,2024-10-12,8,2
4291,770,41,5,Sell,63.11698374141626,3622.91,2024-06-28,16,4
4292,631,85,3,Sell,62.649140240015434,11087.02,2024-12-15,30,4
4293,333,17,4,Sell,69.6756678834297,1215.14,2024-05-16,40,5
4294,915,66,1,Sell,60.954218691015974,1479.36,2025-03-06,30,4
4295,620,9,5,Sell,55.95355585683994,16349.63,2024-07-21,28,3
4296,205,53,5,Sell,67.95914286127355,22542.05,2024-09-13,1,2
4297,412,45,3,Sell,50.583693816633286,12299.43,2024-11-12,21,5
4298,660,68,1,Buy,54.65634109626301,2944.34,2024-12-31,20,1
4299,218,51,1,Sell,57.62765754494002,3383.9,2025-01-19,2,3
4300,311,23,4,Sell,57.84572650486558,11807.47,2024-12-05,29,2
4301,281,70,5,Sell,55.47804747539947,22984.56,2025-03-04,43,5
4302,489,39,2,Sell,65.00126720473783,4295.28,2024-07-24,47,5
4303,977,94,3,Sell,56.589477983665226,16898.75,2024-06-13,13,3
4304,812,66,4,Buy,60.94637834603559,5916.67,2024-10-02,24,2
4305,446,94,1,Buy,62.76254869938459,6247.38,2024-08-27,27,4
4306,948,98,3,Sell,52.13936270305897,4057.49,2024-08-16,2,3
4307,715,19,1,Sell,50.89923541414629,1885.31,2025-01-23,2,2
4308,974,75,2,Sell,60.15257958277073,5917.81,2024-07-19,30,1
4309,858,41,1,Buy,54.20421696294071,622.26,2025-02-21,17,2
4310,556,70,5,Buy,66.14676535588562,27404.6,2024-04-01,13,1
4311,336,55,3,Sell,51.41103896821734,12310.89,2025-02-17,19,4
4312,844,83,4,Buy,65.91768139107849,17072.68,2024-08-03,11,2
4313,836,3,4,Sell,61.50530323442968,7540.55,2024-04-30,28,3
4314,990,40,1,Sell,52.62301100640052,2964.25,2025-03-28,44,5
4315,344,6,5,Sell,53.666637642653036,16760.09,2024-10-26,48,1
4316,875,66,5,Buy,58.07667037439364,7047.6,2024-04-13,23,5
4317,521,78,3,Buy,68.90511855564927,16663.32,2024-06-27,26,5
4318,713,17,4,Buy,64.79429509423099,1130.01,2024-06-02,45,5
4319,596,61,1,Sell,63.52125560008499,1391.12,2025-02-08,13,3
4320,462,19,2,Buy,57.15272766593539,4233.87,2024-07-10,26,1
4321,905,74,4,Sell,63.03060209580307,7157.76,2024-12-16,13,5
4322,435,74,3,Sell,68.19293746222445,5807.99,2024-11-16,23,2
4323,923,62,1,Sell,60.400797470744436,2140.6,2024-10-18,47,4
4324,50,33,4,Sell,61.637011937106735,712.52,2024-07-07,26,3
4325,226,95,3,Sell,66.8918212154721,6877.15,2024-11-03,42,2
4326,599,17,5,Buy,58.87285331016878,1283.43,2024-09-04,25,1
4327,41,45,5,Sell,60.88129603035908,24672.15,2024-06-09,45,5
4328,203,62,1,Buy,66.37029871577143,2352.16,2024-12-09,18,1
4329,271,50,2,Buy,59.70726534348279,11691.88,2024-12-26,21,5
4330,215,96,3,Buy,59.9469441542305,7655.82,2024-07-30,36,3
4331,118,56,5,Sell,50.01765123866833,19822.0,2024-12-31,3,4
4332,185,50,3,Buy,60.929270094964664,17896.75,2024-05-27,37,3
4333,733,96,4,Buy,69.11312317874088,11768.58,2025-02-03,24,5
4334,154,49,2,Sell,57.201487310655466,2530.59,2025-01-19,37,3
4335,292,62,2,Buy,57.75990210057836,4094.02,2024-04-25,37,5
4336,515,90,3,Buy,57.12896179250413,5715.75,2025-02-12,5,1
4337,156,45,1,Sell,58.16659650061507,4714.4,2024-07-28,1,4
4338,673,21,4,Buy,60.07819394060866,6447.59,2025-02-21,36,3
4339,807,60,3,Sell,64.1533962535408,4247.6,2024-10-15,30,3
4340,146,5,4,Buy,52.219939118583426,17986.64,2024-08-25,22,1
4341,275,54,3,Sell,53.22790983376355,14197.48,2025-03-21,42,2
4342,87,6,2,Sell,65.48327858883162,8180.17,2024-05-07,47,3
4343,674,17,5,Buy,58.95740421300991,1285.27,2024-04-12,8,3
4344,837,16,5,Buy,60.341587645910124,21544.96,2024-06-18,47,4
4345,325,89,3,Buy,68.96698746046519,1427.62,2024-04-30,1,4
4346,425,84,2,Buy,56.01746869028398,1974.06,2024-07-18,31,5
4347,554,59,2,Buy,61.837838631699086,11286.64,2025-03-17,30,2
4348,481,34,1,Sell,62.01791862493392,2366.6,2024-11-27,13,2
4349,170,80,3,Sell,66.15150146023348,12470.88,2024-12-27,19,2
4350,124,2,4,Sell,67.55180409865588,16785.27,2024-09-24,35,2
4351,9,46,3,Buy,50.741623473521095,10249.3,2024-04-10,44,3
4352,193,37,3,Buy,57.09242592765117,6102.61,2024-12-13,12,1
4353,346,86,3,Buy,57.94592341784006,3428.08,2024-08-12,9,5
4354,841,46,2,Buy,66.93152341939077,9013.0,2024-10-11,13,4
4355,467,34,4,Buy,51.85758764540542,7915.54,2024-09-19,49,3
4356,465,3,2,Sell,57.77972776493962,3541.9,2024-06-02,43,3
4357,2,87,1,Buy,54.95922185377148,707.33,2025-03-16,34,1
4358,811,86,4,Sell,52.27334696668598,4123.32,2024-10-20,37,1
4359,181,97,5,Sell,58.01226840846814,9690.95,2024-06-05,45,5
4360,316,45,2,Sell,61.59000500908382,9983.74,2024-07-29,47,1
4361,562,70,3,Sell,58.37666870222206,14511.27,2024-10-13,4,5
4362,281,49,2,Sell,60.89021082339151,2693.78,2024-08-20,36,1
4363,197,38,3,Sell,55.70230446836229,6983.4,2024-10-18,6,4
4364,662,11,1,Sell,66.89643687945139,478.31,2025-01-07,13,1
4365,174,32,3,Sell,64.57178067252907,15768.43,2025-03-16,26,1
4366,160,21,5,Sell,53.11930827329335,7125.96,2024-12-24,23,4
4367,561,50,5,Sell,69.35183061359857,33951.19,2024-08-26,1,1
4368,278,66,4,Buy,51.220527463030365,4972.49,2025-01-04,34,2
4369,245,37,1,Buy,63.13591099502564,2249.53,2024-06-24,30,4
4370,431,61,4,Sell,55.78769926462349,4887.0,2024-12-30,4,4
4371,753,48,5,Sell,54.23531774122743,20972.8,2024-06-13,50,1
4372,976,87,5,Buy,54.680890256181144,3518.72,2024-10-29,15,2
4373,472,80,3,Sell,51.54971464577244,9718.15,2024-11-08,1,3
4374,945,21,1,Buy,58.5439379337544,1570.73,2024-08-11,34,2
4375,116,71,3,Buy,57.950148481734594,441.58,2025-01-11,29,2
4376,981,62,4,Sell,64.72318634101924,9175.16,2024-05-22,42,4
4377,979,99,1,Buy,67.61345149234131,4820.84,2025-01-10,11,1
4378,568,64,5,Buy,60.99596081000741,24184.9,2024-06-28,5,2
4379,916,9,4,Sell,50.297435576722094,11757.53,2024-09-20,35,4
4380,500,73,4,Buy,68.2727164068123,19012.59,2025-02-16,24,5
4381,724,98,1,Sell,50.13506305200388,1300.5,2024-04-23,36,1
4382,374,83,2,Buy,67.68978152814591,8765.83,2024-07-06,23,2
4383,387,49,5,Buy,59.61372450687142,6593.28,2024-05-08,47,3
4384,780,66,1,Sell,53.89681199979124,1308.08,2024-09-04,40,3
4385,212,71,5,Sell,55.18573382656059,700.86,2025-02-01,28,2
4386,497,67,1,Sell,55.398708955154724,1448.12,2024-06-22,45,5
4387,260,75,1,Buy,52.34381024589526,2574.79,2024-12-10,6,1
4388,542,97,5,Buy,55.22210876951223,9224.85,2024-07-30,42,2
4389,775,58,5,Sell,66.01987871946265,28989.33,2024-08-25,25,2
4390,64,50,2,Buy,67.67413660914261,13251.95,2024-04-17,33,2
4391,538,13,4,Sell,62.958254013433546,6769.27,2024-04-22,32,5
4392,443,68,3,Sell,62.398990223253044,10084.3,2024-05-03,18,5
4393,543,57,3,Buy,61.40959540727047,6510.65,2025-03-27,1,1
4394,505,89,2,Buy,54.95281544424964,758.35,2024-10-29,33,1
4395,68,98,4,Sell,54.72617553605426,5678.39,2025-01-25,13,3
4396,611,77,5,Sell,51.42270626325388,15349.68,2024-08-05,3,2
4397,979,18,3,Sell,58.28927453662061,8057.91,2024-07-10,41,3
4398,342,23,4,Buy,63.617960996251036,12985.7,2025-03-25,18,3
4399,11,57,4,Sell,65.01520936104968,9190.55,2024-08-23,26,3
4400,770,79,4,Sell,69.79042689622949,7498.28,2025-01-05,27,5
4401,760,42,5,Buy,66.23008758967812,2387.59,2024-10-17,39,2
4402,680,36,1,Buy,61.78849046977109,3174.07,2024-05-20,20,3
4403,445,98,1,Sell,60.40126038509251,1566.81,2024-08-16,7,4
4404,19,43,5,Sell,56.86458316211025,14779.11,2025-03-03,21,3
4405,905,43,2,Buy,55.804570439129975,5801.44,2024-11-08,15,4
4406,870,30,4,Sell,52.71829785833709,8747.02,2024-04-05,46,2
4407,570,30,1,Buy,63.44427021003514,2631.67,2024-06-07,49,1
4408,608,85,1,Buy,68.0354849505643,4013.41,2024-06-17,50,4
4409,896,50,3,Buy,53.58436558630072,15739.34,2024-08-01,27,4
4410,57,9,3,Sell,52.14077470776669,9141.32,2025-03-20,35,4
4411,940,90,5,Buy,53.48299110576817,8918.29,2024-04-12,26,5
4412,460,45,5,Buy,61.284054592632145,24835.36,2024-05-12,17,5
4413,955,49,4,Buy,61.62033564598647,5452.17,2025-02-26,44,4
4414,117,52,4,Sell,57.8808012202695,4716.13,2024-11-23,46,5
4415,309,22,3,Buy,55.288587424836564,4946.12,2024-12-19,46,1
4416,95,42,3,Buy,69.24329600171374,1497.73,2024-12-30,1,1
4417,657,34,2,Buy,66.2574050898905,5056.77,2024-12-24,50,2
4418,332,48,2,Sell,58.68516892581063,9077.42,2024-04-10,26,2
4419,916,87,2,Buy,61.88215499837635,1592.85,2024-10-21,50,2
4420,864,27,1,Sell,59.270887054452785,3283.61,2024-06-15,4,2
4421,360,66,3,Buy,58.64365461731744,4269.84,2024-05-15,33,2
4422,464,57,3,Buy,59.0595015521756,6261.49,2024-08-17,34,3
4423,460,9,1,Sell,55.34609641670809,3234.43,2024-05-02,50,3
4424,477,59,3,Buy,61.47244985593893,16829.93,2025-02-10,47,3
4425,941,67,2,Sell,69.17056174027269,3616.24,2024-11-07,12,3
4426,850,91,2,Buy,51.635729737771584,10140.22,2025-02-06,46,5
4427,540,51,2,Sell,56.91579158109625,6684.19,2024-05-04,26,1
4428,550,2,1,Buy,60.765217263919325,3774.74,2025-02-07,33,4
4429,567,15,3,Buy,67.88223105192938,13640.26,2024-10-06,25,2
4430,522,57,1,Sell,62.84372931537151,2220.9,2024-10-24,40,5
4431,431,6,1,Buy,65.15005308025192,4069.27,2024-12-29,35,4
4432,549,3,1,Sell,65.2639604751659,2000.34,2024-08-03,26,5
4433,710,88,1,Sell,63.16421435869815,617.75,2024-08-04,1,4
4434,761,37,1,Buy,54.40064038722891,1938.29,2024-08-11,34,3
