BuybackID,CustomerID,ItemID,WeightGram,BuybackRate,AmountPaid,Date,BranchID
2469,93,4,21.32,53.17,1133.58,2024-08-09,4
2470,629,53,26.9,62.23,1673.99,2024-10-01,4
2471,888,24,40.18,49.96,2007.39,2025-01-24,3
2472,894,54,6.9,45.11,311.26,2024-10-19,3
2473,186,15,5.64,37.32,210.48,2024-04-09,5
2474,889,37,6.62,44.78,296.44,2024-04-18,5
2475,915,78,8.91,50.85,453.07,2024-08-10,2
2476,565,8,19.63,62.08,1218.63,2024-12-10,1
2477,656,33,39.66,61.53,2440.28,2024-12-16,3
2478,403,46,8.23,51.78,426.15,2024-08-20,1
2479,342,96,8.5,55.58,472.43,2025-01-29,5
2480,483,84,14.2,54.76,777.59,2025-01-30,3
2481,96,61,49.31,48.71,2401.89,2024-07-27,3
2482,994,60,15.02,40.06,601.7,2024-12-12,3
2483,23,48,35.29,35.45,1251.03,2024-11-16,5
2484,925,99,18.44,49.18,906.88,2024-04-17,1
2485,167,88,5.14,41.84,215.06,2024-09-22,4
2486,371,35,11.86,45.17,535.72,2024-09-25,2
2487,517,32,46.86,47.34,2218.35,2025-03-01,5
2488,843,85,31.37,44.78,1404.75,2024-04-18,4
2489,208,90,42.37,41.45,1756.24,2024-05-24,3
2490,651,45,41.91,48.67,2039.76,2024-11-17,3
2491,690,86,32.03,54.33,1740.19,2024-06-03,1
2492,332,83,35.8,44.03,1576.27,2025-01-08,1
2493,882,65,45.66,59.31,2708.09,2024-10-04,5
2494,735,31,7.29,53.16,387.54,2024-10-15,3
2495,18,25,27.09,48.45,1312.51,2024-11-20,3
2496,540,75,7.01,39.5,276.9,2025-03-27,1
2497,579,39,22.69,34.24,776.91,2024-09-22,2
2498,765,66,13.09,44.5,582.5,2024-06-30,2
2499,442,18,28.73,45.82,1316.41,2024-04-16,5
2500,588,13,11.78,50.5,594.89,2025-03-02,5
2501,157,25,8.24,59.36,489.13,2024-11-08,2
2502,732,29,40.72,51.09,2080.38,2025-02-08,4
2503,690,84,32.87,53.86,1770.38,2024-04-06,5
2504,687,68,6.2,62.99,390.54,2025-01-27,5
2505,489,27,8.96,51.23,459.02,2024-05-12,3
2506,583,57,30.2,48.24,1456.85,2024-06-27,3
2507,315,19,29.3,53.72,1574.0,2024-07-15,4
2508,565,64,5.33,51.3,273.43,2024-04-05,4
2509,852,20,44.01,59.64,2624.76,2025-02-02,5
2510,224,49,46.45,37.18,1727.01,2025-03-19,3
2511,347,88,42.14,41.61,1753.45,2024-04-07,4
2512,274,9,23.95,37.54,899.08,2024-08-13,2
2513,373,95,42.04,47.09,1979.66,2024-09-04,2
2514,820,94,39.7,60.46,2400.26,2025-03-22,1
2515,701,65,20.73,46.7,968.09,2024-09-13,4
2516,39,30,32.8,53.48,1754.14,2024-07-10,3
2517,816,15,34.85,40.48,1410.73,2025-03-18,3
2518,304,76,1.07,47.22,50.53,2024-05-10,5
2519,190,89,22.08,61.16,1350.41,2024-11-04,4
2520,481,32,49.18,53.7,2640.97,2024-11-21,2
2521,412,29,2.54,52.93,134.44,2024-06-19,5
2522,511,42,43.95,40.38,1774.7,2024-11-15,3
2523,148,43,41.78,56.3,2352.21,2024-09-18,2
2524,474,6,16.58,34.04,564.38,2024-04-07,5
2525,597,78,16.11,48.67,784.07,2024-11-17,5
2526,128,19,46.04,41.73,1921.25,2024-08-05,1
2527,336,30,8.77,57.06,500.42,2024-10-08,5
2528,342,47,42.31,56.2,2377.82,2024-05-25,2
2529,387,24,7.6,42.36,321.94,2025-01-17,1
2530,543,34,35.17,50.86,1788.75,2024-10-18,4
2531,111,42,16.97,44.73,759.07,2025-02-02,4
2532,119,24,32.91,47.24,1554.67,2025-03-05,3
2533,16,97,33.65,50.83,1710.43,2024-06-07,3
2534,424,71,7.19,42.74,307.3,2024-04-29,3
2535,105,44,30.4,45.57,1385.33,2025-02-11,3
2536,153,100,44.06,51.23,2257.19,2024-05-12,4
2537,774,69,47.29,53.76,2542.31,2024-12-13,5
2538,910,5,19.34,62.55,1209.72,2024-04-25,2
2539,136,47,22.14,43.56,964.42,2024-11-07,1
2540,435,2,27.63,46.97,1297.78,2024-12-01,5
2541,684,36,44.6,56.25,2508.75,2024-07-16,4
2542,304,78,24.17,62.13,1501.68,2024-05-04,4
2543,31,17,11.43,48.32,552.3,2024-10-13,3
2544,948,10,47.82,50.06,2393.87,2024-08-13,2
2545,167,20,20.71,46.73,967.78,2025-02-01,3
2546,346,90,12.68,35.83,454.32,2024-09-07,4
2547,670,78,25.83,55.52,1434.08,2025-02-21,5
2548,554,23,30.69,53.48,1641.3,2024-07-10,2
2549,326,23,47.49,41.72,1981.28,2024-12-09,5
2550,450,47,27.81,56.97,1584.34,2024-08-08,3
2551,806,49,40.72,43.8,1783.54,2024-08-15,4
2552,696,30,33.48,46.71,1563.85,2024-08-03,3
2553,671,2,48.97,39.05,1912.28,2024-08-04,4
2554,353,38,41.12,34.17,1405.07,2025-02-11,1
2555,803,10,13.18,49.82,656.63,2024-06-14,5
2556,307,17,26.02,53.09,1381.4,2024-09-02,1
2557,630,30,36.64,45.46,1665.65,2024-06-12,3
2558,123,48,2.89,41.32,119.41,2025-03-02,1
2559,650,25,1.16,57.02,66.14,2024-08-21,3
2560,672,7,46.78,35.26,1649.46,2024-12-14,5
2561,592,63,28.73,35.86,1030.26,2024-09-24,1
2562,936,52,29.27,38.15,1116.65,2025-03-28,1
2563,616,20,45.42,50.62,2299.16,2025-01-23,2
2564,973,87,13.27,52.5,696.68,2024-04-15,5
2565,484,17,49.59,55.37,2745.8,2024-04-02,4
2566,29,44,39.92,61.37,2449.89,2024-07-16,3
2567,411,23,35.37,54.7,1934.74,2024-05-23,4
2568,452,9,12.9,44.81,578.05,2024-04-23,3
2569,840,46,6.07,50.88,308.84,2025-03-12,4
2570,784,97,47.74,53.54,2556.0,2024-08-15,3
2571,880,84,35.17,55.82,1963.19,2024-10-09,3
2572,272,39,22.09,40.87,902.82,2024-07-25,2
2573,641,75,45.05,38.21,1721.36,2024-05-01,4
2574,115,7,47.54,44.62,2121.23,2024-07-17,4
2575,976,13,10.91,49.18,536.55,2024-04-17,4
2576,50,60,39.79,44.06,1753.15,2025-03-20,5
2577,740,23,32.79,49.18,1612.61,2024-04-17,1
2578,769,64,19.61,47.8,937.36,2024-12-08,4
2579,627,51,46.35,45.52,2109.85,2024-04-21,3
2580,869,9,20.09,38.21,767.64,2024-08-03,2
2581,150,20,33.46,52.62,1760.67,2024-06-27,2
2582,459,82,45.61,50.9,2321.55,2024-05-26,2
2583,480,98,11.91,41.5,494.26,2024-12-22,1
2584,272,38,30.85,44.73,1379.92,2025-02-02,5
2585,484,98,3.15,57.62,181.5,2025-01-15,1
2586,22,10,13.86,54.67,757.73,2024-09-17,4
2587,771,16,21.54,59.37,1278.83,2024-11-19,5
2588,238,6,23.43,35.39,829.19,2024-12-17,5
2589,998,18,1.47,37.24,54.74,2024-05-15,3
2590,238,64,17.09,48.03,820.83,2024-04-27,1
2591,669,89,43.86,61.19,2683.79,2025-01-01,4
2592,846,68,2.31,51.64,119.29,2025-03-01,3
2593,309,81,41.38,59.8,2474.52,2024-08-19,4
2594,615,90,21.91,38.37,840.69,2024-07-26,1
2595,542,7,27.54,43.35,1193.86,2025-02-26,3
2596,343,44,29.81,53.46,1593.64,2024-07-30,2
2597,542,6,21.85,44.33,968.61,2024-08-06,4
2598,733,85,11.37,38.15,433.77,2025-03-28,1
2599,780,72,6.51,56.3,366.51,2024-09-18,1
2600,700,3,1.94,49.0,95.06,2024-07-30,2
2601,128,6,39.68,36.45,1446.34,2024-07-21,4
2602,292,86,2.03,43.42,88.14,2024-09-03,4
2603,958,93,21.69,50.62,1097.95,2025-01-23,3
2604,743,69,15.05,44.03,662.65,2024-04-27,3
2605,604,57,25.81,44.34,1144.42,2024-12-25,3
2606,726,67,39.45,52.42,2067.97,2025-02-22,3
2607,672,40,6.71,55.71,373.81,2025-03-25,1
2608,44,23,47.89,49.91,2390.19,2024-04-30,1
2609,644,42,22.08,44.93,992.05,2024-10-30,5
2610,573,7,25.82,38.13,984.52,2024-08-10,2
2611,405,52,25.62,41.45,1061.95,2024-05-24,5
2612,90,61,12.37,49.91,617.39,2024-04-30,1
2613,784,91,14.32,50.1,717.43,2025-01-22,1
2614,675,20,19.32,52.08,1006.19,2024-07-13,1
2615,198,59,4.27,37.39,159.66,2025-03-23,5
2616,260,18,32.91,37.07,1219.97,2024-06-10,1
2617,157,50,23.1,41.57,960.27,2025-01-03,1
2618,604,44,30.34,48.45,1469.97,2024-11-20,5
2619,384,16,9.39,60.16,564.9,2024-11-05,1
2620,362,93,2.01,57.02,114.61,2024-08-21,5
2621,748,47,31.89,49.36,1574.09,2025-03-31,5
2622,101,65,8.86,59.64,528.41,2025-02-02,1
2623,681,76,19.95,51.71,1031.61,2024-06-16,2
2624,776,53,15.63,48.14,752.43,2024-07-06,5
2625,584,31,48.96,50.56,2475.42,2024-05-06,5
2626,105,59,7.07,47.14,333.28,2025-01-15,3
2627,88,29,9.04,62.36,563.73,2024-07-03,4
2628,81,59,32.26,37.84,1220.72,2024-12-03,5
2629,698,96,30.62,44.03,1348.2,2024-04-27,2
2630,206,32,21.67,48.74,1056.2,2024-10-15,2
2631,659,67,44.02,54.38,2393.81,2025-03-09,3
2632,856,73,19.54,51.21,1000.64,2024-08-31,5
2633,622,8,33.42,51.12,1708.43,2024-04-04,1
2634,195,79,45.73,54.31,2483.6,2024-07-23,5
2635,102,81,4.53,48.49,219.66,2025-01-09,2
2636,106,45,46.61,54.5,2540.24,2025-01-24,5
2637,616,37,44.24,35.09,1552.38,2024-07-19,4
2638,308,5,15.42,48.67,750.49,2024-11-17,2
2639,950,19,23.9,57.16,1366.12,2024-10-11,4
2640,89,81,32.15,55.3,1777.89,2024-05-09,4
2641,488,12,46.78,61.3,2867.61,2025-03-24,2
2642,865,75,20.32,34.04,691.69,2024-04-07,1
2643,970,89,37.84,50.55,1912.81,2024-12-19,2
2644,679,7,23.6,44.06,1039.82,2024-04-06,1
2645,517,27,18.02,56.85,1024.44,2025-03-07,3
2646,851,19,10.37,55.69,577.51,2024-07-18,1
2647,51,78,16.26,60.98,991.53,2024-06-11,3
2648,748,95,16.19,48.8,790.07,2024-06-22,3
2649,728,86,24.89,45.74,1138.47,2024-09-16,1
2650,797,94,31.76,60.69,1927.51,2024-04-24,2
2651,168,21,30.84,57.56,1775.15,2024-10-17,2
2652,603,60,23.25,34.24,796.08,2024-09-22,4
2653,262,55,35.01,46.08,1613.26,2024-06-23,1
2654,701,11,22.73,46.7,1061.49,2024-09-13,1
2655,55,36,6.61,56.3,372.14,2024-08-18,3
2656,210,89,18.45,53.54,987.81,2024-11-26,2
2657,121,6,8.05,43.24,348.08,2024-10-23,2
2658,368,89,23.65,46.73,1105.16,2024-12-30,2
2659,670,72,23.08,53.3,1230.16,2024-12-28,3
2660,815,4,27.33,62.47,1707.31,2024-11-12,4
2661,827,1,18.57,35.03,650.51,2024-09-13,3
2662,33,58,13.96,35.53,496.0,2024-09-03,2
2663,388,33,34.45,60.4,2080.78,2024-07-14,2
2664,654,28,21.6,45.61,985.18,2024-04-09,2
2665,949,27,5.52,62.3,343.9,2024-10-06,2
2666,620,98,30.11,56.19,1691.88,2025-03-24,5
2667,798,59,20.0,44.78,895.6,2024-07-05,1
2668,204,98,12.4,57.17,708.91,2024-07-03,3
2669,279,96,40.39,54.37,2196.0,2024-10-04,3
2670,992,46,20.7,54.87,1135.81,2024-07-04,1
2671,974,61,42.9,55.13,2365.08,2024-10-19,5
2672,652,54,9.61,44.46,427.26,2024-06-03,3
2673,978,18,10.74,45.97,493.72,2025-03-24,5
2674,94,64,39.53,61.59,2434.65,2025-04-01,3
2675,733,69,23.59,55.21,1302.4,2024-09-25,5
2676,17,20,4.07,50.12,203.99,2024-08-02,2
2677,836,83,3.97,41.69,165.51,2024-09-26,5
2678,424,44,23.4,61.09,1429.51,2024-10-24,3
2679,275,33,12.55,45.37,569.39,2025-01-14,2
2680,330,46,29.6,49.78,1473.49,2024-09-12,4
2681,813,34,18.81,57.65,1084.4,2024-10-23,3
2682,399,51,16.86,49.95,842.16,2024-07-25,3
2683,802,59,2.81,39.34,110.55,2025-01-26,3
2684,270,91,3.85,51.09,196.7,2024-08-12,4
2685,700,8,47.52,58.59,2784.2,2024-11-21,2
2686,205,18,27.64,45.82,1266.46,2024-10-24,3
2687,745,5,48.48,57.1,2768.21,2024-04-08,2
2688,323,14,33.99,45.59,1549.6,2024-05-18,5
2689,53,29,18.64,46.73,871.05,2025-02-01,1
2690,408,80,46.26,58.34,2698.81,2025-01-13,1
2691,207,18,17.82,40.84,727.77,2024-04-30,3
2692,372,11,46.0,49.86,2293.56,2025-03-23,2
2693,4,81,42.46,55.6,2360.78,2025-01-02,2
2694,387,66,14.38,44.55,640.63,2024-10-02,4
2695,543,49,7.82,36.17,282.85,2024-09-11,4
2696,663,44,25.28,51.6,1304.45,2025-03-16,2
2697,199,45,4.48,52.08,233.32,2024-07-13,3
2698,939,46,5.02,51.71,259.58,2024-06-16,3
2699,314,98,49.5,42.4,2098.8,2024-11-03,4
2700,612,40,39.55,54.59,2159.03,2024-10-31,2
2701,689,54,5.89,46.91,276.3,2024-04-25,1
2702,702,80,26.53,55.6,1475.07,2025-01-02,4
2703,442,9,20.27,47.14,955.53,2025-01-15,3
2704,782,94,38.05,45.62,1735.84,2024-06-06,3
2705,639,63,6.34,38.26,242.57,2025-02-03,5
2706,261,44,34.45,51.3,1767.28,2024-04-05,4
2707,516,83,48.27,43.97,2122.43,2025-02-24,2
2708,625,57,27.69,48.26,1336.32,2025-03-26,3
2709,145,82,6.9,51.92,358.25,2025-02-27,3
2710,813,83,6.56,34.12,223.83,2024-11-10,1
2711,672,68,46.43,56.61,2628.4,2025-03-17,5
2712,460,41,24.13,51.09,1232.8,2024-08-12,3
2713,736,69,38.59,54.64,2108.56,2024-08-14,5
2714,401,65,27.07,45.5,1231.68,2024-12-09,1
2715,316,41,39.58,51.74,2047.87,2024-04-22,5
2716,67,14,33.93,53.54,1816.61,2024-11-26,4
2717,392,71,16.74,38.16,638.8,2025-03-12,1
2718,492,23,6.89,42.92,295.72,2024-10-05,1
2719,369,31,25.69,57.14,1467.93,2024-09-14,5
2720,185,91,5.53,50.1,277.05,2025-01-22,3
2721,270,92,24.69,44.73,1104.38,2025-02-02,3
2722,484,46,35.83,48.49,1737.4,2025-01-09,4
2723,494,86,43.23,45.58,1970.42,2025-02-04,4
2724,35,77,7.78,58.59,455.83,2024-11-21,2
2725,872,86,46.12,46.76,2156.57,2025-02-03,3
2726,231,30,10.25,45.63,467.71,2024-09-12,1
2727,26,49,45.87,39.34,1804.53,2025-01-26,3
2728,186,41,8.83,54.45,480.79,2024-04-30,4
2729,423,54,8.89,41.7,370.71,2024-09-15,5
2730,728,46,34.44,50.98,1755.75,2024-07-20,1
2731,770,54,7.04,44.46,313.0,2024-06-03,4
2732,822,65,21.96,55.27,1213.73,2024-05-24,5
2733,854,87,2.26,51.64,116.71,2025-03-01,4
2734,851,1,17.98,38.32,688.99,2025-02-08,2
2735,72,95,42.17,61.09,2576.17,2024-10-24,4
2736,712,82,19.4,55.09,1068.75,2025-03-02,5
2737,100,6,25.83,39.2,1012.54,2024-12-26,5
2738,346,99,2.19,52.41,114.78,2024-07-07,3
2739,47,97,35.97,51.62,1856.77,2024-08-28,4
2740,154,28,32.22,42.4,1366.13,2024-11-03,1
2741,837,58,29.12,36.1,1051.23,2024-07-06,5
2742,423,45,29.95,60.98,1826.35,2024-06-11,3
2743,382,29,4.08,60.23,245.74,2025-01-25,4
2744,767,100,8.29,51.26,424.95,2024-04-01,3
2745,340,77,41.01,53.1,2177.63,2024-12-11,5
2746,821,97,48.94,56.95,2787.13,2024-05-29,3
2747,621,66,3.49,34.06,118.87,2024-06-25,1
2748,122,61,30.67,57.64,1767.82,2024-10-07,4
2749,639,21,5.65,53.09,299.96,2024-09-02,2
2750,232,69,31.25,53.5,1671.88,2025-01-28,3
2751,511,81,10.26,46.82,480.37,2024-12-29,3
2752,509,47,13.35,53.91,719.7,2024-05-20,4
2753,44,26,33.59,60.7,2038.91,2024-12-31,5
2754,137,50,46.59,44.93,2093.29,2024-10-30,2
2755,650,66,49.88,40.11,2000.69,2024-11-18,4
2756,395,14,22.14,52.67,1166.11,2025-03-27,2
2757,41,89,28.01,61.47,1721.77,2024-10-03,5
2758,291,59,19.29,34.43,664.15,2024-06-08,1
2759,822,48,5.28,40.88,215.85,2025-01-24,3
2760,34,21,16.33,47.8,780.57,2024-12-08,5
2761,641,84,24.72,46.34,1145.52,2024-12-19,5
2762,486,37,18.57,36.59,679.48,2024-06-22,5
2763,838,75,11.47,43.22,495.73,2024-12-02,3
2764,782,71,30.71,38.84,1192.78,2024-05-28,5
2765,13,62,28.04,37.69,1056.83,2025-03-21,5
2766,63,48,45.93,43.98,2020.0,2024-12-13,4
2767,372,99,10.29,52.82,543.52,2024-12-02,4
2768,632,48,3.5,34.7,121.45,2025-03-03,5
2769,599,72,16.14,56.41,910.46,2024-07-28,4
2770,861,27,28.41,59.36,1686.42,2024-11-08,4
2771,143,65,26.53,59.7,1583.84,2024-04-18,3
2772,236,2,47.04,41.69,1961.1,2024-09-26,2
2773,1,83,29.73,45.82,1362.23,2024-04-16,4
2774,620,87,18.95,58.34,1105.54,2024-12-24,3
2775,800,17,32.67,51.88,1694.92,2024-08-07,4
2776,426,6,46.61,45.52,2121.69,2024-12-31,4
2777,142,26,17.09,60.76,1038.39,2024-07-18,3
2778,174,59,10.09,38.84,391.9,2024-09-21,3
2779,686,39,8.26,44.11,364.35,2024-05-20,5
2780,498,40,26.04,44.2,1150.97,2024-08-01,5
2781,683,43,34.8,46.62,1622.38,2024-10-18,1
2782,136,59,36.01,40.2,1447.6,2024-06-21,3
2783,509,11,12.54,57.92,726.32,2025-03-10,2
2784,259,9,37.99,40.2,1527.2,2024-06-21,2
2785,950,90,1.81,36.16,65.45,2024-08-01,5
2786,980,64,16.31,58.46,953.48,2024-09-05,1
2787,700,73,37.54,52.75,1980.24,2024-12-15,5
2788,776,11,42.41,55.37,2348.24,2024-04-02,4
2789,7,33,38.18,45.87,1751.32,2024-12-27,3
2790,9,62,4.11,46.07,189.35,2024-08-18,1
2791,656,30,14.58,53.08,773.91,2024-11-24,5
2792,573,11,11.74,48.67,571.39,2024-11-17,3
2793,1,93,3.95,57.84,228.47,2025-02-15,4
2794,164,11,40.34,49.43,1994.01,2024-06-10,3
2795,639,96,33.03,52.52,1734.74,2024-11-27,1
2796,520,19,16.09,56.72,912.62,2025-01-05,4
2797,267,34,25.97,53.65,1393.29,2024-04-17,5
2798,163,6,38.77,40.87,1584.53,2024-07-25,4
2799,578,1,16.68,45.61,760.77,2024-09-09,5
2800,846,64,47.45,50.49,2395.75,2024-11-14,4
2801,27,39,19.19,43.94,843.21,2024-11-21,3
2802,456,36,15.35,41.52,637.33,2024-05-17,3
2803,534,60,32.17,45.69,1469.85,2025-02-13,3
2804,749,84,45.71,53.32,2437.26,2024-09-10,1
2805,27,16,31.75,48.01,1524.32,2024-05-14,3
2806,496,29,12.28,48.6,596.81,2024-07-21,4
2807,569,51,14.26,52.83,753.36,2025-01-07,2
2808,664,67,39.25,45.52,1786.66,2024-04-21,2
2809,985,72,29.17,55.58,1621.27,2025-01-29,4
2810,536,100,24.66,50.95,1256.43,2025-01-21,3
2811,918,48,9.17,46.42,425.67,2024-09-08,2
2812,26,41,35.0,54.12,1894.2,2024-05-27,4
2813,889,64,24.63,45.65,1124.36,2024-09-22,4
2814,150,4,1.74,49.86,86.76,2025-03-23,5
2815,6,45,26.6,52.64,1400.22,2025-03-26,2
2816,508,38,12.62,44.73,564.49,2024-10-22,4
2817,679,67,12.86,53.47,687.62,2024-12-24,2
2818,454,67,5.54,56.92,315.34,2024-12-10,3
2819,829,89,29.1,62.97,1832.43,2025-02-16,2
2820,218,1,19.02,41.13,782.29,2024-11-22,1
2821,948,81,13.0,56.3,731.9,2024-05-30,4
2822,325,53,35.3,55.76,1968.33,2024-10-26,2
2823,583,50,25.18,42.83,1078.46,2024-06-20,3
2824,673,90,20.56,37.99,781.07,2025-01-18,2
2825,100,45,4.98,50.49,251.44,2024-11-14,1
2826,840,51,26.1,48.07,1254.63,2024-07-22,3
2827,116,34,10.92,58.4,637.73,2024-08-15,1
2828,970,95,21.41,49.59,1061.72,2024-06-12,5
2829,931,42,22.98,34.24,786.84,2024-09-22,3
2830,280,47,32.24,45.68,1472.72,2024-06-14,3
2831,732,36,10.29,54.31,558.85,2024-07-23,4
2832,344,83,25.08,40.38,1012.73,2024-11-15,1
2833,580,83,39.13,35.09,1373.07,2024-07-19,2
2834,617,32,13.34,49.61,661.8,2024-05-27,1
2835,90,8,14.48,51.64,747.75,2025-03-01,1
2836,113,16,5.96,54.45,324.52,2024-04-30,4
2837,158,90,2.24,45.69,102.35,2025-02-13,2
2838,90,9,15.26,44.46,678.46,2024-06-03,3
2839,81,2,23.67,46.03,1089.53,2024-07-16,2
2840,746,80,12.92,60.09,776.36,2025-01-16,3
2841,427,33,4.67,55.83,260.73,2024-09-06,5
2842,348,18,37.84,40.16,1519.65,2024-11-26,1
2843,306,65,24.66,58.34,1438.66,2024-12-24,5
2844,334,9,17.6,40.88,719.49,2025-01-24,1
2845,822,100,44.85,55.83,2503.98,2024-09-06,1
2846,148,85,39.37,41.4,1629.92,2024-06-09,2
2847,811,68,31.36,60.09,1884.42,2025-01-16,3
2848,815,82,32.37,46.95,1519.77,2024-06-17,5
2849,380,96,43.21,47.48,2051.61,2024-05-28,5
2850,236,2,29.95,36.21,1084.49,2024-04-28,3
2851,62,47,14.53,41.84,607.94,2024-09-22,3
2852,135,67,13.21,43.34,572.52,2024-11-16,5
2853,417,74,25.77,42.4,1092.65,2025-01-31,2
2854,319,60,28.91,41.81,1208.73,2024-07-08,3
2855,992,28,39.4,54.73,2156.36,2024-07-05,4
2856,744,98,2.68,49.18,131.8,2024-04-17,5
2857,402,52,7.52,37.14,279.29,2024-12-05,1
2858,357,8,30.64,48.32,1480.52,2024-10-13,4
2859,674,54,42.09,46.2,1944.56,2025-04-01,2
2860,656,1,37.18,46.76,1738.54,2024-10-11,4
2861,370,37,23.38,41.9,979.62,2024-08-31,5
2862,100,82,33.84,45.86,1551.9,2024-05-05,4
2863,690,38,45.55,36.33,1654.83,2024-11-20,1
2864,447,72,37.33,50.81,1896.74,2025-01-03,3
2865,796,20,6.99,52.42,366.42,2024-06-29,5
2866,860,91,18.61,57.17,1063.93,2024-07-07,2
2867,652,25,11.28,61.37,692.25,2024-07-16,1
2868,526,74,33.56,43.24,1451.13,2024-12-17,4
2869,780,32,22.24,47.47,1055.73,2024-08-20,2
2870,491,10,5.78,57.55,332.64,2024-12-15,3
2871,85,14,22.02,62.14,1368.32,2024-05-29,3
2872,662,23,39.25,47.62,1869.08,2024-12-07,3
2873,961,68,6.17,47.18,291.1,2024-12-17,2
2874,73,17,35.81,55.6,1991.04,2024-09-15,5
2875,757,41,48.2,57.55,2773.91,2024-12-15,2
2876,660,73,4.57,49.14,224.57,2024-06-21,3
2877,571,83,22.08,40.1,885.41,2024-07-30,5
2878,9,45,2.63,59.34,156.06,2024-06-30,2
2879,408,21,45.75,48.03,2197.37,2024-04-27,5
2880,946,20,40.26,49.94,2010.58,2024-04-14,5
2881,607,89,19.87,54.34,1079.74,2024-09-29,3
2882,730,64,15.56,58.71,913.53,2025-01-08,3
2883,685,31,22.98,61.88,1422.0,2024-06-05,1
2884,842,35,36.73,43.58,1600.69,2024-05-03,5
2885,522,95,40.29,61.19,2465.35,2025-01-01,1
2886,66,48,13.77,46.06,634.25,2024-09-18,3
2887,453,36,12.98,50.26,652.37,2024-11-22,2
2888,381,13,30.88,51.45,1588.78,2024-05-19,5
2889,608,2,3.67,35.18,129.11,2025-02-17,1
2890,930,46,18.31,45.74,837.5,2024-10-16,5
2891,588,57,12.23,48.68,595.36,2024-12-11,2
2892,936,81,35.88,54.12,1941.83,2024-05-27,4
2893,24,56,1.16,61.59,71.44,2025-04-01,5
2894,88,3,9.17,56.96,522.32,2024-10-21,1
2895,118,8,20.35,51.26,1043.14,2024-04-01,1
2896,881,89,47.03,60.23,2832.62,2025-01-25,1
2897,237,39,6.63,41.71,276.54,2025-01-02,5
2898,203,20,49.83,47.18,2350.98,2024-12-17,4
2899,715,53,44.13,55.2,2435.98,2024-06-09,5
2900,873,2,42.63,46.15,1967.37,2024-07-28,4
2901,16,8,10.91,46.21,504.15,2024-07-31,4
2902,671,56,6.34,51.78,328.29,2024-08-20,5
2903,461,45,38.95,52.44,2042.54,2024-07-22,5
2904,231,91,26.67,57.48,1532.99,2024-10-14,1
2905,984,18,13.8,34.31,473.48,2024-10-16,2
2906,84,64,45.0,49.42,2223.9,2025-03-29,1
2907,187,65,32.19,61.53,1980.65,2024-12-16,3
2908,610,94,32.72,49.27,1612.11,2024-10-29,1
2909,526,50,14.74,36.17,533.15,2024-09-11,3
2910,348,54,43.39,39.79,1726.49,2025-02-23,5
2911,795,55,18.17,39.38,715.53,2024-04-15,4
2912,355,20,18.67,55.87,1043.09,2024-08-31,4
2913,411,17,15.66,59.11,925.66,2024-08-06,1
2914,18,62,42.65,45.17,1926.5,2025-01-25,2
2915,772,64,30.54,52.07,1590.22,2024-08-04,5
2916,180,77,24.53,62.13,1524.05,2024-05-04,5
2917,431,9,30.96,43.77,1355.12,2025-01-28,1
2918,540,21,4.65,57.64,268.03,2025-01-07,1
2919,370,14,47.17,51.6,2433.97,2025-03-16,2
2920,604,46,23.52,61.3,1441.78,2025-03-24,4
2921,108,11,45.13,58.34,2632.88,2024-12-24,4
2922,360,63,49.43,37.24,1840.77,2024-05-15,1
2923,229,15,19.51,43.51,848.88,2024-12-20,3
2924,390,62,20.89,42.76,893.26,2024-08-21,4
2925,35,71,34.6,38.96,1348.02,2024-12-07,5
2926,662,9,41.38,45.52,1883.62,2024-12-31,4
2927,958,19,22.3,44.01,981.42,2024-05-14,2
2928,315,25,48.67,61.37,2986.88,2024-07-16,5
2929,638,11,27.34,50.95,1392.97,2025-01-21,5
2930,752,74,14.73,46.64,687.01,2025-03-12,3
2931,834,45,34.03,49.86,1696.74,2025-03-23,1
2932,428,9,27.66,45.69,1263.79,2025-02-13,1
2933,546,39,13.22,36.1,477.24,2024-07-06,3
2934,827,9,27.97,37.58,1051.11,2024-09-20,2
2935,239,17,31.6,51.6,1630.56,2025-03-16,4
2936,425,42,24.25,38.48,933.14,2024-04-05,3
2937,916,75,18.35,34.17,627.02,2025-02-11,1
2938,783,69,41.44,46.4,1922.82,2024-11-01,1
2939,617,88,20.05,46.66,935.53,2024-05-26,4
2940,438,10,37.5,48.45,1816.88,2024-11-20,4
2941,798,95,9.97,62.89,627.01,2024-10-07,4
2942,683,92,22.43,36.33,814.88,2024-11-20,1
2943,762,49,20.61,43.43,895.09,2024-11-24,1
2944,74,69,11.06,57.62,637.28,2025-01-15,5
2945,936,37,1.23,45.58,56.06,2025-03-25,4
2946,595,47,17.32,55.82,966.8,2024-10-09,1
2947,755,33,42.3,58.43,2471.59,2024-08-29,1
2948,211,51,34.07,48.06,1637.4,2024-06-29,3
2949,42,10,4.0,48.14,192.56,2024-07-06,3
2950,947,86,32.54,52.38,1704.45,2024-09-14,1
2951,387,51,44.63,44.3,1977.11,2024-10-13,1
2952,284,59,25.96,43.76,1136.01,2024-07-10,4
2953,892,41,3.87,58.46,226.24,2024-09-05,4
2954,476,2,23.08,46.03,1062.37,2024-07-16,3
2955,649,55,21.43,37.24,798.05,2024-04-21,5
2956,420,66,18.61,44.51,828.33,2024-11-08,3
